EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 12-06-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
0.1mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SANTIAGO DE COMPOSTELA/LABACOLLA, SPAIN (STAID: 1394)
Blended and updated with sources:19729 908042 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  1394, 19729,19450826,    0,    0
  1394, 19729,19450827,    0,    0
  1394, 19729,19450828,    3,    0
  1394, 19729,19450829,   16,    0
  1394, 19729,19450830,  201,    0
  1394, 19729,19450831,   85,    0
  1394, 19729,19450901,   23,    0
  1394, 19729,19450902,  160,    0
  1394, 19729,19450903,    0,    0
  1394, 19729,19450904,    0,    0
  1394, 19729,19450905,    0,    0
  1394, 19729,19450906,    5,    0
  1394, 19729,19450907,    0,    0
  1394, 19729,19450908,  155,    0
  1394, 19729,19450909,  185,    0
  1394, 19729,19450910,    1,    0
  1394, 19729,19450911,    0,    0
  1394, 19729,19450912,    1,    0
  1394, 19729,19450913,    0,    0
  1394, 19729,19450914,    0,    0
  1394, 19729,19450915,    0,    0
  1394, 19729,19450916,    0,    0
  1394, 19729,19450917,    0,    0
  1394, 19729,19450918,   45,    0
  1394, 19729,19450919,   49,    0
  1394, 19729,19450920,    0,    0
  1394, 19729,19450921,    0,    0
  1394, 19729,19450922,    0,    0
  1394, 19729,19450923,    0,    0
  1394, 19729,19450924,    0,    0
  1394, 19729,19450925,    0,    0
  1394, 19729,19450926,    0,    0
  1394, 19729,19450927,    0,    0
  1394, 19729,19450928,    0,    0
  1394, 19729,19450929,    0,    0
  1394, 19729,19450930,    0,    0
  1394, 19729,19451001,    0,    0
  1394, 19729,19451002,    0,    0
  1394, 19729,19451003,    0,    0
  1394, 19729,19451004,    0,    0
  1394, 19729,19451005,    0,    0
  1394, 19729,19451006,    0,    0
  1394, 19729,19451007,    0,    0
  1394, 19729,19451008,    0,    0
  1394, 19729,19451009,    0,    0
  1394, 19729,19451010,    0,    0
  1394, 19729,19451011,    0,    0
  1394, 19729,19451012,    0,    0
  1394, 19729,19451013,    0,    0
  1394, 19729,19451014,    0,    0
  1394, 19729,19451015,    0,    0
  1394, 19729,19451016,    5,    0
  1394, 19729,19451017,   20,    0
  1394, 19729,19451018,   56,    0
  1394, 19729,19451019,   86,    0
  1394, 19729,19451020,    0,    0
  1394, 19729,19451021,  120,    0
  1394, 19729,19451022,    9,    0
  1394, 19729,19451023,   45,    0
  1394, 19729,19451024,   14,    0
  1394, 19729,19451025,  180,    0
  1394, 19729,19451026,  297,    0
  1394, 19729,19451027,   98,    0
  1394, 19729,19451028,  285,    0
  1394, 19729,19451029,  185,    0
  1394, 19729,19451030,  105,    0
  1394, 19729,19451031,    0,    0
  1394, 19729,19451101,    9,    0
  1394, 19729,19451102,    5,    0
  1394, 19729,19451103,  160,    0
  1394, 19729,19451104,  405,    0
  1394, 19729,19451105,   25,    0
  1394, 19729,19451106,    0,    0
  1394, 19729,19451107,    0,    0
  1394, 19729,19451108,    0,    0
  1394, 19729,19451109,    0,    0
  1394, 19729,19451110,   73,    0
  1394, 19729,19451111,   27,    0
  1394, 19729,19451112,  115,    0
  1394, 19729,19451113,    0,    0
  1394, 19729,19451114,  346,    0
  1394, 19729,19451115,  118,    0
  1394, 19729,19451116,  120,    0
  1394, 19729,19451117,  142,    0
  1394, 19729,19451118,    0,    0
  1394, 19729,19451119,    0,    0
  1394, 19729,19451120,    8,    0
  1394, 19729,19451121,   45,    0
  1394, 19729,19451122,    0,    0
  1394, 19729,19451123,    0,    0
  1394, 19729,19451124,   14,    0
  1394, 19729,19451125,    0,    0
  1394, 19729,19451126,    0,    0
  1394, 19729,19451127,    0,    0
  1394, 19729,19451128,    0,    0
  1394, 19729,19451129,   10,    0
  1394, 19729,19451130,    7,    0
  1394, 19729,19451201,  109,    0
  1394, 19729,19451202,    2,    0
  1394, 19729,19451203,    0,    0
  1394, 19729,19451204,    0,    0
  1394, 19729,19451205,    0,    0
  1394, 19729,19451206,    0,    0
  1394, 19729,19451207,    0,    0
  1394, 19729,19451208,    0,    0
  1394, 19729,19451209,    0,    0
  1394, 19729,19451210,    0,    0
  1394, 19729,19451211,    0,    0
  1394, 19729,19451212,    0,    0
  1394, 19729,19451213,    0,    0
  1394, 19729,19451214,    0,    0
  1394, 19729,19451215,   98,    0
  1394, 19729,19451216,  240,    0
  1394, 19729,19451217,  243,    0
  1394, 19729,19451218,  581,    0
  1394, 19729,19451219,  104,    0
  1394, 19729,19451220,  150,    0
  1394, 19729,19451221,   78,    0
  1394, 19729,19451222,  200,    0
  1394, 19729,19451223,  200,    0
  1394, 19729,19451224,   51,    0
  1394, 19729,19451225,  122,    0
  1394, 19729,19451226,   78,    0
  1394, 19729,19451227,    7,    0
  1394, 19729,19451228,  115,    0
  1394, 19729,19451229,   26,    0
  1394, 19729,19451230,    3,    0
  1394, 19729,19451231,   26,    0
  1394, 19729,19460101,   26,    0
  1394, 19729,19460102,    0,    0
  1394, 19729,19460103,    0,    0
  1394, 19729,19460104,    0,    0
  1394, 19729,19460105,    0,    0
  1394, 19729,19460106,    0,    0
  1394, 19729,19460107,    0,    0
  1394, 19729,19460108,    0,    0
  1394, 19729,19460109,  175,    0
  1394, 19729,19460110,   85,    0
  1394, 19729,19460111,  125,    0
  1394, 19729,19460112,  246,    0
  1394, 19729,19460113,    0,    0
  1394, 19729,19460114,    0,    0
  1394, 19729,19460115,    0,    0
  1394, 19729,19460116,    0,    0
  1394, 19729,19460117,    7,    0
  1394, 19729,19460118,    0,    0
  1394, 19729,19460119,   50,    0
  1394, 19729,19460120,    0,    0
  1394, 19729,19460121,    0,    0
  1394, 19729,19460122,    0,    0
  1394, 19729,19460123,  140,    0
  1394, 19729,19460124,   40,    0
  1394, 19729,19460125,   17,    0
  1394, 19729,19460126,  107,    0
  1394, 19729,19460127,  125,    0
  1394, 19729,19460128,   31,    0
  1394, 19729,19460129,   14,    0
  1394, 19729,19460130,  103,    0
  1394, 19729,19460131,   16,    0
  1394, 19729,19460201,   88,    0
  1394, 19729,19460202,  225,    0
  1394, 19729,19460203,   41,    0
  1394, 19729,19460204,    4,    0
  1394, 19729,19460205,  136,    0
  1394, 19729,19460206,    1,    0
  1394, 19729,19460207,    0,    0
  1394, 19729,19460208,    0,    0
  1394, 19729,19460209,   14,    0
  1394, 19729,19460210,    0,    0
  1394, 19729,19460211,    0,    0
  1394, 19729,19460212,    0,    0
  1394, 19729,19460213,    0,    0
  1394, 19729,19460214,    0,    0
  1394, 19729,19460215,    0,    0
  1394, 19729,19460216,    0,    0
  1394, 19729,19460217,    0,    0
  1394, 19729,19460218,    0,    0
  1394, 19729,19460219,    0,    0
  1394, 19729,19460220,    0,    0
  1394, 19729,19460221,    0,    0
  1394, 19729,19460222,    0,    0
  1394, 19729,19460223,    0,    0
  1394, 19729,19460224,    0,    0
  1394, 19729,19460225,    0,    0
  1394, 19729,19460226,    0,    0
  1394, 19729,19460227,    0,    0
  1394, 19729,19460228,  150,    0
  1394, 19729,19460301,   16,    0
  1394, 19729,19460302,    0,    0
  1394, 19729,19460303,   35,    0
  1394, 19729,19460304,   53,    0
  1394, 19729,19460305,   50,    0
  1394, 19729,19460306,   48,    0
  1394, 19729,19460307,    0,    0
  1394, 19729,19460308,   25,    0
  1394, 19729,19460309,    0,    0
  1394, 19729,19460310,   70,    0
  1394, 19729,19460311,   93,    0
  1394, 19729,19460312,  252,    0
  1394, 19729,19460313,  230,    0
  1394, 19729,19460314,   84,    0
  1394, 19729,19460315,   84,    0
  1394, 19729,19460316,   87,    0
  1394, 19729,19460317,    0,    0
  1394, 19729,19460318,    0,    0
  1394, 19729,19460319,    0,    0
  1394, 19729,19460320,    0,    0
  1394, 19729,19460321,    0,    0
  1394, 19729,19460322,   16,    0
  1394, 19729,19460323,  568,    0
  1394, 19729,19460324,  278,    0
  1394, 19729,19460325,   33,    0
  1394, 19729,19460326,   28,    0
  1394, 19729,19460327,   37,    0
  1394, 19729,19460328,    0,    0
  1394, 19729,19460329,    0,    0
  1394, 19729,19460330,    0,    0
  1394, 19729,19460331,    0,    0
  1394, 19729,19460401,  220,    0
  1394, 19729,19460402,    0,    0
  1394, 19729,19460403,   21,    0
  1394, 19729,19460404,   96,    0
  1394, 19729,19460405,    3,    0
  1394, 19729,19460406,  148,    0
  1394, 19729,19460407,    0,    0
  1394, 19729,19460408,    8,    0
  1394, 19729,19460409,   41,    0
  1394, 19729,19460410,  118,    0
  1394, 19729,19460411,  244,    0
  1394, 19729,19460412,    0,    0
  1394, 19729,19460413,    0,    0
  1394, 19729,19460414,    0,    0
  1394, 19729,19460415,    0,    0
  1394, 19729,19460416,    0,    0
  1394, 19729,19460417,    0,    0
  1394, 19729,19460418,   44,    0
  1394, 19729,19460419,  180,    0
  1394, 19729,19460420,    0,    0
  1394, 19729,19460421,    0,    0
  1394, 19729,19460422,    0,    0
  1394, 19729,19460423,    0,    0
  1394, 19729,19460424,    0,    0
  1394, 19729,19460425,    0,    0
  1394, 19729,19460426,   76,    0
  1394, 19729,19460427,  165,    0
  1394, 19729,19460428,  183,    0
  1394, 19729,19460429,  163,    0
  1394, 19729,19460430,  196,    0
  1394, 19729,19460501,  118,    0
  1394, 19729,19460502,   34,    0
  1394, 19729,19460503,    6,    0
  1394, 19729,19460504,    0,    0
  1394, 19729,19460505,    0,    0
  1394, 19729,19460506,    0,    0
  1394, 19729,19460507,   13,    0
  1394, 19729,19460508,    0,    0
  1394, 19729,19460509,  173,    0
  1394, 19729,19460510,   12,    0
  1394, 19729,19460511,   75,    0
  1394, 19729,19460512,   86,    0
  1394, 19729,19460513,   15,    0
  1394, 19729,19460514,   35,    0
  1394, 19729,19460515,    0,    0
  1394, 19729,19460516,    0,    0
  1394, 19729,19460517,    0,    0
  1394, 19729,19460518,  153,    0
  1394, 19729,19460519,  159,    0
  1394, 19729,19460520,   55,    0
  1394, 19729,19460521,   24,    0
  1394, 19729,19460522,    0,    0
  1394, 19729,19460523,    0,    0
  1394, 19729,19460524,    0,    0
  1394, 19729,19460525,   45,    0
  1394, 19729,19460526,  170,    0
  1394, 19729,19460527,  112,    0
  1394, 19729,19460528,  230,    0
  1394, 19729,19460529,  127,    0
  1394, 19729,19460530,  107,    0
  1394, 19729,19460531,   69,    0
  1394, 19729,19460601,  552,    0
  1394, 19729,19460602,  121,    0
  1394, 19729,19460603,    0,    0
  1394, 19729,19460604,    0,    0
  1394, 19729,19460605,    0,    0
  1394, 19729,19460606,    0,    0
  1394, 19729,19460607,    0,    0
  1394, 19729,19460608,    0,    0
  1394, 19729,19460609,    0,    0
  1394, 19729,19460610,   22,    0
  1394, 19729,19460611,    0,    0
  1394, 19729,19460612,   30,    0
  1394, 19729,19460613,    0,    0
  1394, 19729,19460614,    0,    0
  1394, 19729,19460615,    0,    0
  1394, 19729,19460616,    0,    0
  1394, 19729,19460617,    0,    0
  1394, 19729,19460618,    0,    0
  1394, 19729,19460619,    0,    0
  1394, 19729,19460620,    0,    0
  1394, 19729,19460621,    0,    0
  1394, 19729,19460622,    0,    0
  1394, 19729,19460623,    0,    0
  1394, 19729,19460624,    0,    0
  1394, 19729,19460625,    0,    0
  1394, 19729,19460626,    4,    0
  1394, 19729,19460627,    0,    0
  1394, 19729,19460628,    0,    0
  1394, 19729,19460629,    0,    0
  1394, 19729,19460630,    0,    0
  1394, 19729,19460701,    0,    0
  1394, 19729,19460702,    0,    0
  1394, 19729,19460703,    0,    0
  1394, 19729,19460704,   21,    0
  1394, 19729,19460705,   18,    0
  1394, 19729,19460706,    0,    0
  1394, 19729,19460707,    0,    0
  1394, 19729,19460708,    0,    0
  1394, 19729,19460709,    0,    0
  1394, 19729,19460710,    0,    0
  1394, 19729,19460711,    0,    0
  1394, 19729,19460712,    0,    0
  1394, 19729,19460713,    0,    0
  1394, 19729,19460714,    0,    0
  1394, 19729,19460715,    0,    0
  1394, 19729,19460716,    0,    0
  1394, 19729,19460717,    5,    0
  1394, 19729,19460718,    0,    0
  1394, 19729,19460719,    0,    0
  1394, 19729,19460720,    0,    0
  1394, 19729,19460721,    0,    0
  1394, 19729,19460722,    0,    0
  1394, 19729,19460723,    0,    0
  1394, 19729,19460724,    0,    0
  1394, 19729,19460725,    0,    0
  1394, 19729,19460726,    0,    0
  1394, 19729,19460727,    5,    0
  1394, 19729,19460728,    0,    0
  1394, 19729,19460729,    0,    0
  1394, 19729,19460730,    0,    0
  1394, 19729,19460731,    0,    0
  1394, 19729,19460801,    0,    0
  1394, 19729,19460802,    0,    0
  1394, 19729,19460803,    0,    0
  1394, 19729,19460804,    0,    0
  1394, 19729,19460805,    0,    0
  1394, 19729,19460806,    0,    0
  1394, 19729,19460807,    0,    0
  1394, 19729,19460808,    0,    0
  1394, 19729,19460809,   90,    0
  1394, 19729,19460810,    2,    0
  1394, 19729,19460811,   30,    0
  1394, 19729,19460812,   42,    0
  1394, 19729,19460813,    0,    0
  1394, 19729,19460814,    0,    0
  1394, 19729,19460815,  188,    0
  1394, 19729,19460816,    0,    0
  1394, 19729,19460817,   95,    0
  1394, 19729,19460818,    0,    0
  1394, 19729,19460819,   35,    0
  1394, 19729,19460820,    0,    0
  1394, 19729,19460821,    0,    0
  1394, 19729,19460822,    0,    0
  1394, 19729,19460823,    0,    0
  1394, 19729,19460824,    0,    0
  1394, 19729,19460825,    0,    0
  1394, 19729,19460826,   13,    0
  1394, 19729,19460827,  162,    0
  1394, 19729,19460828,    0,    0
  1394, 19729,19460829,    3,    0
  1394, 19729,19460830,   81,    0
  1394, 19729,19460831,  546,    0
  1394, 19729,19460901,    6,    0
  1394, 19729,19460902,   39,    0
  1394, 19729,19460903,  116,    0
  1394, 19729,19460904,  138,    0
  1394, 19729,19460905,  105,    0
  1394, 19729,19460906,   20,    0
  1394, 19729,19460907,  162,    0
  1394, 19729,19460908,    0,    0
  1394, 19729,19460909,    0,    0
  1394, 19729,19460910,    0,    0
  1394, 19729,19460911,    0,    0
  1394, 19729,19460912,    0,    0
  1394, 19729,19460913,    0,    0
  1394, 19729,19460914,    0,    0
  1394, 19729,19460915,    0,    0
  1394, 19729,19460916,    0,    0
  1394, 19729,19460917,    0,    0
  1394, 19729,19460918,    0,    0
  1394, 19729,19460919,    0,    0
  1394, 19729,19460920,    3,    0
  1394, 19729,19460921,    0,    0
  1394, 19729,19460922,    0,    0
  1394, 19729,19460923,    0,    0
  1394, 19729,19460924,    0,    0
  1394, 19729,19460925,    0,    0
  1394, 19729,19460926,    0,    0
  1394, 19729,19460927,  149,    0
  1394, 19729,19460928,  134,    0
  1394, 19729,19460929,  324,    0
  1394, 19729,19460930,   90,    0
  1394, 19729,19461001,   57,    0
  1394, 19729,19461002,    0,    0
  1394, 19729,19461003,    0,    0
  1394, 19729,19461004,    0,    0
  1394, 19729,19461005,    0,    0
  1394, 19729,19461006,    0,    0
  1394, 19729,19461007,    0,    0
  1394, 19729,19461008,    0,    0
  1394, 19729,19461009,  173,    0
  1394, 19729,19461010,    0,    0
  1394, 19729,19461011,    0,    0
  1394, 19729,19461012,    7,    0
  1394, 19729,19461013,   15,    0
  1394, 19729,19461014,    0,    0
  1394, 19729,19461015,  128,    0
  1394, 19729,19461016,   36,    0
  1394, 19729,19461017,  215,    0
  1394, 19729,19461018,  178,    0
  1394, 19729,19461019,  337,    0
  1394, 19729,19461020,   27,    0
  1394, 19729,19461021,  288,    0
  1394, 19729,19461022,  138,    0
  1394, 19729,19461023,    4,    0
  1394, 19729,19461024,    0,    0
  1394, 19729,19461025,    0,    0
  1394, 19729,19461026,  286,    0
  1394, 19729,19461027,   55,    0
  1394, 19729,19461028,    0,    0
  1394, 19729,19461029,    0,    0
  1394, 19729,19461030,    0,    0
  1394, 19729,19461031,    0,    0
  1394, 19729,19461101,    0,    0
  1394, 19729,19461102,    0,    0
  1394, 19729,19461103,    0,    0
  1394, 19729,19461104,    0,    0
  1394, 19729,19461105,    0,    0
  1394, 19729,19461106,    0,    0
  1394, 19729,19461107,    0,    0
  1394, 19729,19461108,    0,    0
  1394, 19729,19461109,    0,    0
  1394, 19729,19461110,    8,    0
  1394, 19729,19461111,    0,    0
  1394, 19729,19461112,    0,    0
  1394, 19729,19461113,   26,    0
  1394, 19729,19461114,   80,    0
  1394, 19729,19461115,  148,    0
  1394, 19729,19461116,   88,    0
  1394, 19729,19461117,  100,    0
  1394, 19729,19461118,  138,    0
  1394, 19729,19461119,  310,    0
  1394, 19729,19461120,    0,    0
  1394, 19729,19461121,   99,    0
  1394, 19729,19461122,    0,    0
  1394, 19729,19461123,  231,    0
  1394, 19729,19461124,  178,    0
  1394, 19729,19461125,   69,    0
  1394, 19729,19461126,   37,    0
  1394, 19729,19461127,  464,    0
  1394, 19729,19461128,  147,    0
  1394, 19729,19461129,   28,    0
  1394, 19729,19461130,   63,    0
  1394, 19729,19461201,-9999,    9
  1394, 19729,19461202,-9999,    9
  1394, 19729,19461203,-9999,    9
  1394, 19729,19461204,-9999,    9
  1394, 19729,19461205,-9999,    9
  1394, 19729,19461206,-9999,    9
  1394, 19729,19461207,-9999,    9
  1394, 19729,19461208,-9999,    9
  1394, 19729,19461209,-9999,    9
  1394, 19729,19461210,-9999,    9
  1394, 19729,19461211,-9999,    9
  1394, 19729,19461212,-9999,    9
  1394, 19729,19461213,-9999,    9
  1394, 19729,19461214,-9999,    9
  1394, 19729,19461215,-9999,    9
  1394, 19729,19461216,-9999,    9
  1394, 19729,19461217,-9999,    9
  1394, 19729,19461218,-9999,    9
  1394, 19729,19461219,-9999,    9
  1394, 19729,19461220,-9999,    9
  1394, 19729,19461221,-9999,    9
  1394, 19729,19461222,-9999,    9
  1394, 19729,19461223,-9999,    9
  1394, 19729,19461224,-9999,    9
  1394, 19729,19461225,-9999,    9
  1394, 19729,19461226,-9999,    9
  1394, 19729,19461227,-9999,    9
  1394, 19729,19461228,-9999,    9
  1394, 19729,19461229,-9999,    9
  1394, 19729,19461230,-9999,    9
  1394, 19729,19461231,-9999,    9
  1394, 19729,19470101,    0,    0
  1394, 19729,19470102,   10,    0
  1394, 19729,19470103,   18,    0
  1394, 19729,19470104,    4,    0
  1394, 19729,19470105,   13,    0
  1394, 19729,19470106,  245,    0
  1394, 19729,19470107,    0,    0
  1394, 19729,19470108,    3,    0
  1394, 19729,19470109,   93,    0
  1394, 19729,19470110,   16,    0
  1394, 19729,19470111,  167,    0
  1394, 19729,19470112,  132,    0
  1394, 19729,19470113,  443,    0
  1394, 19729,19470114,    4,    0
  1394, 19729,19470115,    0,    0
  1394, 19729,19470116,    0,    0
  1394, 19729,19470117,  203,    0
  1394, 19729,19470118,   45,    0
  1394, 19729,19470119,    0,    0
  1394, 19729,19470120,   99,    0
  1394, 19729,19470121,    0,    0
  1394, 19729,19470122,    0,    0
  1394, 19729,19470123,    0,    0
  1394, 19729,19470124,   50,    0
  1394, 19729,19470125,    5,    0
  1394, 19729,19470126,    0,    0
  1394, 19729,19470127,   27,    0
  1394, 19729,19470128,  184,    0
  1394, 19729,19470129,    0,    0
  1394, 19729,19470130,   52,    0
  1394, 19729,19470131,  172,    0
  1394, 19729,19470201,    9,    0
  1394, 19729,19470202,  232,    0
  1394, 19729,19470203,  237,    0
  1394, 19729,19470204,  154,    0
  1394, 19729,19470205,   71,    0
  1394, 19729,19470206,   64,    0
  1394, 19729,19470207,   89,    0
  1394, 19729,19470208,  259,    0
  1394, 19729,19470209,  187,    0
  1394, 19729,19470210,  318,    0
  1394, 19729,19470211,  170,    0
  1394, 19729,19470212,   20,    0
  1394, 19729,19470213,  217,    0
  1394, 19729,19470214,   93,    0
  1394, 19729,19470215,    3,    0
  1394, 19729,19470216,   45,    0
  1394, 19729,19470217,  101,    0
  1394, 19729,19470218,   27,    0
  1394, 19729,19470219,    0,    0
  1394, 19729,19470220,   61,    0
  1394, 19729,19470221,  756,    0
  1394, 19729,19470222,  471,    0
  1394, 19729,19470223,    0,    0
  1394, 19729,19470224,  104,    0
  1394, 19729,19470225,   10,    0
  1394, 19729,19470226,    0,    0
  1394, 19729,19470227,    0,    0
  1394, 19729,19470228,    0,    0
  1394, 19729,19470301,    0,    0
  1394, 19729,19470302,   16,    0
  1394, 19729,19470303,  291,    0
  1394, 19729,19470304,  184,    0
  1394, 19729,19470305,    6,    0
  1394, 19729,19470306,   71,    0
  1394, 19729,19470307,  128,    0
  1394, 19729,19470308,   76,    0
  1394, 19729,19470309,  126,    0
  1394, 19729,19470310,    0,    0
  1394, 19729,19470311,   51,    0
  1394, 19729,19470312,    2,    0
  1394, 19729,19470313,  124,    0
  1394, 19729,19470314,  142,    0
  1394, 19729,19470315,    0,    0
  1394, 19729,19470316,    0,    0
  1394, 19729,19470317,    0,    0
  1394, 19729,19470318,  309,    0
  1394, 19729,19470319,   95,    0
  1394, 19729,19470320,   92,    0
  1394, 19729,19470321,  132,    0
  1394, 19729,19470322,  567,    0
  1394, 19729,19470323,  331,    0
  1394, 19729,19470324,  254,    0
  1394, 19729,19470325,    5,    0
  1394, 19729,19470326,   45,    0
  1394, 19729,19470327,  101,    0
  1394, 19729,19470328,  954,    0
  1394, 19729,19470329,   77,    0
  1394, 19729,19470330,  188,    0
  1394, 19729,19470331,   85,    0
  1394, 19729,19470401,  208,    0
  1394, 19729,19470402,  133,    0
  1394, 19729,19470403,  121,    0
  1394, 19729,19470404,  107,    0
  1394, 19729,19470405,   65,    0
  1394, 19729,19470406,    0,    0
  1394, 19729,19470407,    0,    0
  1394, 19729,19470408,    0,    0
  1394, 19729,19470409,    0,    0
  1394, 19729,19470410,    0,    0
  1394, 19729,19470411,    0,    0
  1394, 19729,19470412,    0,    0
  1394, 19729,19470413,    0,    0
  1394, 19729,19470414,    0,    0
  1394, 19729,19470415,    0,    0
  1394, 19729,19470416,    0,    0
  1394, 19729,19470417,    0,    0
  1394, 19729,19470418,    0,    0
  1394, 19729,19470419,    0,    0
  1394, 19729,19470420,    0,    0
  1394, 19729,19470421,   13,    0
  1394, 19729,19470422,   61,    0
  1394, 19729,19470423,    2,    0
  1394, 19729,19470424,    0,    0
  1394, 19729,19470425,    0,    0
  1394, 19729,19470426,    0,    0
  1394, 19729,19470427,   22,    0
  1394, 19729,19470428,   40,    0
  1394, 19729,19470429,    0,    0
  1394, 19729,19470430,    0,    0
  1394, 19729,19470501,    0,    0
  1394, 19729,19470502,  164,    0
  1394, 19729,19470503,   64,    0
  1394, 19729,19470504,   80,    0
  1394, 19729,19470505,  399,    0
  1394, 19729,19470506,  371,    0
  1394, 19729,19470507,   25,    0
  1394, 19729,19470508,   46,    0
